1.000000000000000000e+00,6.599999999999999964e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.800000000000000488e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.000000000000000146e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.200000000000000670e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.400000000000000328e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.599999999999999985e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.800000000000000509e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000167e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.200000000000000691e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.400000000000001216e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.600000000000000006e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.800000000000000530e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.000000000000001055e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.199999999999999845e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.400000000000000369e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.600000000000000894e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.799999999999999684e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.020000000000000073e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.040000000000000126e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.060000000000000005e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.080000000000000057e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.100000000000000110e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.119999999999999989e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.140000000000000041e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.160000000000000094e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.179999999999999973e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.200000000000000025e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.220000000000000077e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.240000000000000130e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.260000000000000009e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.280000000000000061e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.300000000000000114e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.319999999999999993e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.340000000000000045e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.360000000000000098e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.380000000000000150e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.400000000000000029e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.420000000000000082e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.440000000000000134e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.460000000000000013e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.480000000000000066e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.500000000000000118e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.519999999999999997e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.540000000000000049e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.560000000000000102e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.580000000000000154e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.600000000000000033e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.619999999999999912e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.640000000000000138e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.660000000000000017e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.680000000000000243e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.700000000000000122e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.720000000000000001e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.740000000000000227e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.760000000000000106e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.779999999999999985e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.800000000000000211e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.820000000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.839999999999999969e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.860000000000000195e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.880000000000000074e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.899999999999999953e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.920000000000000179e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.940000000000000058e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.959999999999999937e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.980000000000000163e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000083e-02,-8.000000000000090372e-04,0.000000000000000000e+00
1.000000000000000000e+00,3.960000000000000325e-02,-1.492000000000007209e-03,0.000000000000000000e+00
1.000000000000000000e+00,3.919999999999999873e-02,-2.184000000000005381e-03,0.000000000000000000e+00
1.000000000000000000e+00,3.880000000000000115e-02,-2.876000000000003554e-03,0.000000000000000000e+00
1.000000000000000000e+00,3.840000000000000357e-02,-3.568000000000001726e-03,0.000000000000000000e+00
1.000000000000000000e+00,3.799999999999999906e-02,-4.260000000000013776e-03,0.000000000000000000e+00
1.000000000000000000e+00,3.760000000000000148e-02,-4.951999999999998070e-03,0.000000000000000000e+00
1.000000000000000000e+00,3.720000000000000390e-02,-5.643999999999996242e-03,0.000000000000000000e+00
1.000000000000000000e+00,3.679999999999999938e-02,-6.336000000000008292e-03,0.000000000000000000e+00
1.000000000000000000e+00,3.640000000000000180e-02,-7.028000000000006464e-03,0.000000000000000000e+00
1.000000000000000000e+00,3.600000000000000422e-02,-7.719999999999997697e-03,0.000000000000000000e+00
1.000000000000000000e+00,3.559999999999999970e-02,-8.412000000000009747e-03,0.000000000000000000e+00
1.000000000000000000e+00,3.520000000000000212e-02,-9.104000000000000981e-03,0.000000000000000000e+00
1.000000000000000000e+00,3.479999999999999760e-02,-9.796000000000013030e-03,0.000000000000000000e+00
1.000000000000000000e+00,3.440000000000000002e-02,-1.048800000000000426e-02,0.000000000000000000e+00
1.000000000000000000e+00,3.400000000000000244e-02,-1.118000000000000244e-02,0.000000000000000000e+00
1.000000000000000000e+00,3.359999999999999792e-02,-1.187200000000000755e-02,0.000000000000000000e+00
1.000000000000000000e+00,3.320000000000000034e-02,-1.256400000000000572e-02,0.000000000000000000e+00
1.000000000000000000e+00,3.280000000000000276e-02,-1.325600000000000389e-02,0.000000000000000000e+00
1.000000000000000000e+00,3.239999999999999825e-02,-1.394800000000000900e-02,0.000000000000000000e+00
1.000000000000000000e+00,3.200000000000000067e-02,-1.464000000000000717e-02,0.000000000000000000e+00
1.000000000000000000e+00,3.160000000000000309e-02,-1.533200000000000535e-02,0.000000000000000000e+00
1.000000000000000000e+00,3.119999999999999857e-02,-1.602400000000001046e-02,0.000000000000000000e+00
1.000000000000000000e+00,3.080000000000000099e-02,-1.671600000000000863e-02,0.000000000000000000e+00
1.000000000000000000e+00,3.039999999999999994e-02,-1.740800000000000680e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.999999999999999889e-02,-1.810000000000001191e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.960000000000000131e-02,-1.879200000000000315e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.920000000000000026e-02,-1.948400000000000826e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.879999999999999921e-02,-2.017600000000000643e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.840000000000000163e-02,-2.086800000000000460e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.800000000000000058e-02,-2.156000000000000277e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.759999999999999953e-02,-2.225200000000000788e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.720000000000000195e-02,-2.294400000000000606e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.680000000000000090e-02,-2.363600000000000423e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.639999999999999986e-02,-2.432800000000000934e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.600000000000000228e-02,-2.502000000000000057e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.559999999999999776e-02,-2.571200000000001262e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.520000000000000018e-02,-2.640400000000000386e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.480000000000000260e-02,-2.709600000000000203e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.439999999999999808e-02,-2.778800000000000714e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.400000000000000050e-02,-2.848000000000000531e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.359999999999999945e-02,-2.917200000000001042e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.319999999999999840e-02,-2.986400000000000859e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.280000000000000082e-02,-3.055600000000000677e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.239999999999999977e-02,-3.124800000000000494e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.199999999999999872e-02,-3.194000000000001005e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.160000000000000114e-02,-3.263200000000000822e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.120000000000000009e-02,-3.332400000000000639e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.079999999999999905e-02,-3.401600000000001151e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.040000000000000147e-02,-3.470800000000000274e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000042e-02,-3.540000000000000785e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.959999999999999937e-02,-3.609200000000000602e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.919999999999999832e-02,-3.678400000000001113e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.880000000000000074e-02,-3.747600000000000237e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.839999999999999969e-02,-3.816800000000000748e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.799999999999999864e-02,-3.886000000000000565e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.760000000000000106e-02,-3.955200000000000382e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.720000000000000001e-02,-4.024400000000000199e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.679999999999999896e-02,-4.093600000000000710e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.640000000000000138e-02,-4.162800000000000528e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.600000000000000033e-02,-4.232000000000001039e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.559999999999999928e-02,-4.301200000000000856e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.519999999999999823e-02,-4.370400000000000673e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.480000000000000066e-02,-4.439600000000000490e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.439999999999999961e-02,-4.508800000000000308e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.399999999999999856e-02,-4.578000000000000819e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.360000000000000098e-02,-4.647200000000000636e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.319999999999999993e-02,-4.716400000000001147e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.279999999999999888e-02,-4.785600000000000964e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.239999999999999783e-02,-4.854800000000000781e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.200000000000000025e-02,-4.924000000000000599e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.159999999999999920e-02,-4.993200000000000416e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.119999999999999815e-02,-5.062400000000000927e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.080000000000000057e-02,-5.131600000000000744e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.039999999999999952e-02,-5.200800000000001255e-02,0.000000000000000000e+00
1.000000000000000000e+00,9.999999999999998473e-03,-5.270000000000001072e-02,0.000000000000000000e+00
1.000000000000000000e+00,9.600000000000000894e-03,-5.339200000000000890e-02,0.000000000000000000e+00
1.000000000000000000e+00,9.199999999999999845e-03,-5.408400000000000707e-02,0.000000000000000000e+00
1.000000000000000000e+00,8.799999999999998795e-03,-5.477600000000000524e-02,0.000000000000000000e+00
1.000000000000000000e+00,8.399999999999997746e-03,-5.546800000000001035e-02,0.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000167e-03,-5.616000000000000852e-02,0.000000000000000000e+00
1.000000000000000000e+00,7.600000000000002587e-03,-5.685199999999999976e-02,0.000000000000000000e+00
1.000000000000000000e+00,7.199999999999998068e-03,-5.754400000000001181e-02,0.000000000000000000e+00
1.000000000000000000e+00,6.800000000000000488e-03,-5.823600000000000998e-02,0.000000000000000000e+00
1.000000000000000000e+00,6.399999999999995970e-03,-5.892800000000001509e-02,0.000000000000000000e+00
1.000000000000000000e+00,5.999999999999998390e-03,-5.962000000000000632e-02,0.000000000000000000e+00
1.000000000000000000e+00,5.600000000000000810e-03,-6.031200000000000450e-02,0.000000000000000000e+00
1.000000000000000000e+00,5.199999999999996292e-03,-6.100400000000001655e-02,0.000000000000000000e+00
1.000000000000000000e+00,4.799999999999998712e-03,-6.169600000000000778e-02,0.000000000000000000e+00
1.000000000000000000e+00,4.400000000000001132e-03,-6.238800000000000595e-02,0.000000000000000000e+00
1.000000000000000000e+00,3.999999999999996614e-03,-6.308000000000001106e-02,0.000000000000000000e+00
1.000000000000000000e+00,3.599999999999999034e-03,-6.377200000000000923e-02,0.000000000000000000e+00
1.000000000000000000e+00,3.200000000000001454e-03,-6.446400000000000741e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.799999999999996936e-03,-6.515600000000000558e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.399999999999999356e-03,-6.584800000000000375e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000001776e-03,-6.654000000000000192e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.599999999999997258e-03,-6.723200000000001397e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.199999999999999678e-03,-6.792400000000001214e-02,0.000000000000000000e+00
1.000000000000000000e+00,8.000000000000020983e-04,-6.861599999999999644e-02,0.000000000000000000e+00
1.000000000000000000e+00,3.999999999999975797e-04,-6.930800000000000849e-02,0.000000000000000000e+00
